wadg,nsg_random,nsg_no_random
0.0025886,0.00245857,0.00292198
0.00450167,0.00255921,0.00288106
0.00343799,0.0023587,0.00229624
0.00362786,0.00248705,0.00293497
0.00238594,0.00240319,0.00272583
0.00298429,0.00263395,0.00320816
0.00208482,0.00208064,0.00221551
0.00289557,0.00245848,0.00309094
0.00268207,0.00241236,0.00297898
0.00245045,0.00225213,0.00280644
0.00242583,0.00239717,0.0029817
0.00216568,0.00207244,0.00248989
0.00154656,0.00150925,0.00191796
0.00282383,0.00278648,0.00305362
0.00209292,0.00177141,0.00226806
0.00208698,0.00175748,0.00239151
0.00235196,0.00359248,0.00272704
0.00296487,0.00446968,0.00321203
0.00167419,0.00269632,0.00192434
0.0016108,0.00291892,0.00261425
0.00280101,0.00466703,0.00315074
0.00287032,0.00258989,0.00262787
0.00286095,0.0025049,0.00341782
0.0024308,0.00215389,0.00248152
0.00246466,0.0020903,0.00247363
0.00193345,0.00192333,0.00259269
0.0016058,0.00162109,0.00207874
0.0015707,0.00169161,0.00198028
0.00167352,0.00188115,0.00208989
0.00319849,0.00286318,0.00436304
0.00287466,0.00263082,0.00292651
0.00309869,0.00283882,0.00357974
0.00283549,0.00331753,0.00328231
0.00215146,0.00191833,0.00238512
0.00185176,0.00173379,0.00246121
0.00181814,0.00195862,0.0022331
0.00286171,0.00274523,0.00326193
0.00249304,0.00237553,0.00280409
0.00299016,0.00287184,0.00336653
0.00180985,0.00165135,0.00379642
0.0030414,0.00272125,0.00575527
0.00218663,0.00183869,0.00439157
0.00208907,0.00198553,0.00411792
0.00204534,0.00191681,0.00459128
0.00253726,0.0026885,0.00412206
0.00280428,0.00243148,0.00343309
0.00266418,0.00215434,0.00286925
0.00337901,0.00372502,0.00357039
0.0026852,0.00231683,0.00277416
0.00298518,0.00276162,0.00322695
0.00286539,0.00249328,0.00299487
0.00309987,0.00272969,0.00321869
0.0030442,0.00290148,0.00328988
0.00269203,0.00256087,0.00390101
0.00309215,0.00248738,0.00315814
0.00240122,0.00233741,0.00253992
0.00236852,0.00225799,0.00262213
0.00235809,0.00226802,0.00250608
0.00286697,0.00302283,0.00303864
0.00292996,0.0029139,0.00303496
0.00267965,0.00274799,0.0031727
0.00275871,0.00276037,0.00338179
0.00256011,0.00208978,0.00290987
0.00261663,0.00243431,0.00303646
0.00580456,0.00258373,0.00301598
0.00347384,0.00202356,0.00280957
0.00306471,0.00247726,0.00317352
0.00347098,0.00277561,0.00518864
0.0025883,0.002496,0.00354441
0.00280263,0.00298595,0.00317071
0.00309423,0.0030923,0.00307752
0.00234074,0.00424381,0.00275703
0.00256011,0.00394403,0.00338785
0.00268101,0.00276773,0.00316053
0.0025657,0.0031147,0.00280915
0.0029323,0.00296519,0.00324964
0.00280335,0.00300826,0.00301077
0.00252373,0.00228924,0.00289129
0.00241631,0.00224547,0.00296405
0.0026535,0.00255228,0.00272788
0.00317666,0.00240677,0.00286849
0.00320283,0.00303896,0.0033483
0.00286032,0.00246355,0.0032287
0.0027405,0.00252358,0.00336945
0.00290341,0.00239674,0.00316877
0.00296798,0.00282033,0.00302879
0.00293155,0.00284633,0.00347184
0.00299638,0.00274166,0.00338761
0.00292411,0.00274829,0.00335084
0.00304563,0.00318926,0.00343395
0.00226835,0.00224176,0.0027798
0.00214053,0.00212478,0.00255955
0.0034104,0.00248004,0.00304331
0.00313791,0.00313377,0.00343615
0.00276911,0.00253703,0.00352692
0.00302087,0.00257427,0.00428042
0.00263023,0.00247941,0.00294881
0.0025246,0.00323939,0.00272824
0.00242623,0.00254139,0.00278388
0.00289077,0.00216811,0.00296644
0.00281363,0.00235516,0.00296746
0.00312565,0.00306554,0.00350401
0.00314817,0.00276219,0.00333737
0.00301297,0.00289272,0.00318607
0.00368735,0.00271672,0.00341754
0.00277338,0.00251776,0.00326554
0.00385635,0.00282787,0.00326127
0.00373889,0.00252963,0.00346647
0.00227146,0.00240458,0.00295324
0.00302298,0.00320407,0.00339008
0.00257984,0.00255729,0.00287674
0.00189054,0.00182432,0.00305043
0.00378464,0.00267856,0.00347049
0.00380494,0.00271442,0.00323891
0.00422817,0.00268517,0.00326884
0.00266378,0.00241968,0.00313952
0.00271672,0.00234228,0.00316478
0.0027562,0.00260138,0.00302267
0.00258524,0.00214007,0.00278148
0.00237113,0.00213122,0.003042
0.00383791,0.00300264,0.00314035
0.00291933,0.00307955,0.00351717
0.0033218,0.00276914,0.00289024
0.00289222,0.00429654,0.00287886
0.00216024,0.0041109,0.00263975
0.00252639,0.00304453,0.00280489
0.00277919,0.00283038,0.00323862
0.00183132,0.00175714,0.00235116
0.00232769,0.00228441,0.00266733
0.00246016,0.00236947,0.00273874
0.00235691,0.0026058,0.00286471
0.00263757,0.00303955,0.00300485
0.00264478,0.00271168,0.00316426
0.00245553,0.00232895,0.00306307
0.00290032,0.00264316,0.00290884
0.00253982,0.00241159,0.00263611
0.00255758,0.00237624,0.00292365
0.00319703,0.00298198,0.00330303
0.00276686,0.00276582,0.00329642
0.00287407,0.00279104,0.00334781
0.00293942,0.00268494,0.00325525
0.00296739,0.00274171,0.00336554
0.00280617,0.00259608,0.00319599
0.00252251,0.00267952,0.00283838
0.00313119,0.00300524,0.00340868
0.00233103,0.0024546,0.00289696
0.00272895,0.00224735,0.00306923
0.00246468,0.00214638,0.00289645
0.00278236,0.00270657,0.00292015
0.00287912,0.0029289,0.00369294
0.00201618,0.00210015,0.00256747
0.00281838,0.00289195,0.00330592
0.00267758,0.00295555,0.003356
0.00227783,0.00240771,0.00293942
0.00250531,0.00237014,0.00292055
0.00195151,0.00218408,0.00245966
0.0027658,0.00276724,0.00297442
0.00222288,0.00225824,0.00295061
0.00276511,0.0023917,0.00272463
0.00334863,0.00281424,0.00336765
0.00279776,0.00262444,0.00368614
0.00315661,0.00269529,0.00318835
0.00286961,0.00311898,0.00333865
0.00290834,0.00263827,0.00321598
0.00290505,0.0029726,0.00336489
0.00249666,0.00253653,0.00319237
0.00269058,0.00291939,0.00292939
0.00304638,0.00264215,0.00336667
0.00202091,0.0017285,0.00227845
0.00302257,0.00297506,0.00355062
0.00194975,0.00196334,0.0020403
0.00252692,0.00237953,0.00303258
0.00291459,0.00297402,0.00377746
0.00358659,0.00293457,0.0033039
0.002788,0.00291047,0.00356773
0.00257377,0.00251257,0.00288336
0.00321254,0.00295267,0.00336301
0.00231482,0.00225063,0.00287997
0.00250677,0.00304142,0.00306956
0.00202313,0.00235754,0.0026903
0.00217279,0.00301079,0.00248419
0.00187727,0.00182801,0.00230622
0.00309644,0.00258448,0.00320651
0.00176168,0.00159756,0.00249176
0.00199325,0.00201558,0.00273926
0.00201245,0.00180828,0.00210547
0.00272075,0.00245308,0.00351593
0.00236079,0.00228185,0.00278613
0.00205308,0.0017457,0.00212783
0.00191731,0.00188241,0.00240721
0.00249853,0.00240264,0.00309373
0.00269636,0.00240642,0.00298363
0.00261302,0.00296683,0.00301732
0.00237772,0.00250634,0.00311778
0.00325008,0.00276406,0.00380368
0.00283568,0.00246392,0.00292986
0.00322836,0.00284487,0.00292876
0.00293786,0.0024605,0.00312822
0.0029924,0.00270161,0.00318144
0.00284785,0.00271513,0.00372328
0.00282372,0.00252852,0.00450397
0.00289715,0.00239679,0.00319318
0.00267139,0.00246243,0.00272472
0.00302788,0.00243112,0.00317281
0.00269354,0.00337686,0.00387879
0.00314055,0.00289568,0.0039006
0.00289015,0.00276253,0.00318046
0.002582,0.00279231,0.00309061
0.00300056,0.00290463,0.00311206
0.00286801,0.00237929,0.002812
0.00281259,0.00232062,0.00296156
0.0023641,0.0026691,0.00307625
0.00261838,0.00266753,0.00320521
0.00254781,0.00258806,0.00293527
0.0030651,0.00264205,0.00327876
0.00314126,0.0030512,0.00365976
0.00328633,0.00266617,0.00338478
0.00268955,0.00258085,0.0029693
0.00285537,0.0025527,0.00339974
0.00259932,0.00244848,0.00304961
0.00297605,0.00264403,0.00284779
0.00314029,0.00291902,0.00314955
0.00280429,0.00292517,0.00317554
0.00324137,0.00339047,0.00355793
0.00270751,0.00270322,0.00314222
0.00184548,0.00185959,0.00209277
0.00254287,0.00299036,0.00319673
0.00165792,0.00196674,0.00199327
0.00295654,0.00262044,0.00308895
0.00290879,0.00293919,0.0034918
0.00246933,0.0024601,0.00280987
0.00477544,0.00281903,0.00295959
0.00466032,0.00307697,0.00292476
0.00423605,0.002674,0.00326996
0.00284048,0.00315056,0.00312742
0.00282581,0.00266864,0.00288412
0.00186469,0.00197587,0.00224145
0.00334452,0.00287805,0.00376637
0.00246131,0.00212266,0.00260391
0.00251764,0.0023432,0.00273442
0.00266857,0.00267944,0.00344342
0.00324653,0.00234443,0.00310657
0.00237924,0.00235691,0.00258082
0.00271069,0.00245739,0.00281807
0.00278844,0.00278316,0.00326248
0.00315259,0.00290831,0.00330781
0.00275998,0.00282789,0.0030892
0.00239186,0.00255781,0.00279022
0.00247876,0.00231859,0.00305641
0.00322544,0.00258962,0.00306285
0.00275858,0.0024036,0.00327675
0.00195113,0.0020333,0.0027803
0.00290268,0.0029436,0.00355731
0.00224112,0.00181654,0.00210252
0.00288886,0.00272733,0.00321026
0.00285058,0.00305963,0.00312075
0.00191686,0.00219526,0.0024948
0.00252598,0.00252399,0.00392649
0.00256208,0.00251913,0.00446973
0.00265868,0.00278371,0.00343839
0.00270298,0.00260275,0.00358632
0.00293098,0.00273272,0.00380127
0.00275712,0.00264409,0.00301923
0.00258514,0.00263524,0.00317683
0.00271986,0.00269992,0.00340704
0.00308315,0.0025398,0.00306215
0.00260687,0.00234975,0.00293835
0.00229454,0.0029796,0.0029606
0.00204043,0.00198145,0.00256924
0.00314729,0.00292776,0.00347077
0.00222832,0.00237252,0.00355005
0.00285416,0.00268354,0.00322129
0.00251264,0.00224402,0.00361689
0.00317062,0.00255919,0.00319118
0.00314029,0.00291456,0.00313456
0.00253346,0.00247844,0.00295774
0.00302694,0.00232345,0.0027969
0.00261864,0.00242681,0.00287058
0.00264036,0.00224754,0.00258838
0.00267363,0.00252424,0.00295292
0.0021169,0.00246851,0.00275582
0.00303539,0.00287167,0.00348077
0.00263369,0.00444749,0.00294446
0.00270816,0.00478508,0.00316732
0.0026212,0.0027095,0.00294182
0.00255616,0.00225604,0.00270151
0.00260657,0.00232475,0.00275193
0.00275356,0.00271792,0.00303038
0.00256734,0.00239365,0.00264112
0.00284486,0.00301361,0.00351143
0.00303706,0.003343,0.00317544
0.00230776,0.00245865,0.0027685
0.00237435,0.00360571,0.00266699
0.00250235,0.00239173,0.00276917
0.00311323,0.00268986,0.00299079
0.0023463,0.00249266,0.00309298
0.00276379,0.00285264,0.00298365
0.0025435,0.00197751,0.00243276
0.00248994,0.0023705,0.00294534
0.00314476,0.00315714,0.00352854
0.00296101,0.00309072,0.00339935
0.00335364,0.0029696,0.00346714
0.00271242,0.00259694,0.00318565
0.00282025,0.0029733,0.00415081
0.00255685,0.00251699,0.00282564
0.00287434,0.00265069,0.00447143
0.00433613,0.0027409,0.00321867
0.00270896,0.00238465,0.00311328
0.0033621,0.00272259,0.00562018
0.00255481,0.0022971,0.0052436
0.00259514,0.0021435,0.00279366
0.00240839,0.00263571,0.00331766
0.00290092,0.00264113,0.00359186
0.0020301,0.00218846,0.00269299
0.0025823,0.00249818,0.00396302
0.00193992,0.00195148,0.00263726
0.00222459,0.00206473,0.00256622
0.00167554,0.00168154,0.00230918
0.00254633,0.00242708,0.00313216
0.00267537,0.0024851,0.00310947
0.00301841,0.00273711,0.00308675
0.00276086,0.00254687,0.00320435
0.00273575,0.00282728,0.00369076
0.00259119,0.00266396,0.00311853
0.00264648,0.00255431,0.00301003
0.00253467,0.00242193,0.003165
0.002765,0.00282742,0.00332418
0.00255094,0.00255941,0.00311478
0.00251723,0.00250136,0.00304834
0.00281521,0.00259434,0.00302899
0.00220634,0.00217646,0.00280191
0.00305974,0.0028494,0.00350347
0.00335512,0.00277396,0.0038332
0.0029975,0.00279309,0.00364922
0.00289347,0.00298821,0.00348462
0.00276974,0.00466193,0.00362644
0.00254619,0.00412426,0.00266414
0.00246791,0.00302237,0.00303932
0.00234444,0.00238566,0.00316631
0.0028861,0.00286025,0.0033908
0.00255627,0.00261209,0.00294698
0.00278602,0.00296114,0.00322613
0.00221898,0.00232476,0.0028105
0.00240916,0.00277409,0.00314189
0.00332166,0.00325416,0.00361358
0.00310722,0.00279438,0.00340354
0.00299363,0.00311863,0.003757
0.00361377,0.00288421,0.00355585
0.00302024,0.00264761,0.00342518
0.00285201,0.00267884,0.00334131
0.00228432,0.00234235,0.00287986
0.00265933,0.00251805,0.00325442
0.00299384,0.00272009,0.00317191
0.00354222,0.00332504,0.00370528
0.00291543,0.00271706,0.0030197
0.0031002,0.00277367,0.00306196
0.00246763,0.00220557,0.00325353
0.00253872,0.00257154,0.00290572
0.00262337,0.00231422,0.0031459
0.00315381,0.00307443,0.00346406
0.00249454,0.00236449,0.00278054
0.00289864,0.00266499,0.0034108
0.00325491,0.00287634,0.00345829
0.00299242,0.00276008,0.00402674
0.00295726,0.00296106,0.00391945
0.00263238,0.00270062,0.00587904
0.00237761,0.00198218,0.0041835
0.00284808,0.00233297,0.00505748
0.0030032,0.00363681,0.00695338
0.00309509,0.00238039,0.00532469
0.00281563,0.00248905,0.00570785
0.00282302,0.00264209,0.0053819
0.00298037,0.00306534,0.00557036
0.00290711,0.00247352,0.00308959
0.00249349,0.00250795,0.00279663
0.00320364,0.0030386,0.00349789
0.00288481,0.00311321,0.0029847
0.00227529,0.00221186,0.00272213
0.00247912,0.00232361,0.0028755
0.00207378,0.00197997,0.00280215
0.00341808,0.00258636,0.00378858
0.00255009,0.0028296,0.00308549
0.00267097,0.00245039,0.00308517
0.00315152,0.00295306,0.0035028
0.00279532,0.00242894,0.00277728
0.00288358,0.00264904,0.00337925
0.00245634,0.0020156,0.00263792
0.00298634,0.00330648,0.00351523
0.00303184,0.00298003,0.00318944
0.00346182,0.00293802,0.00327433
0.00356947,0.00296787,0.00379495
0.00335723,0.00246712,0.00304687
0.00314146,0.0027421,0.00324037
0.00247153,0.00243905,0.00290757
0.00311928,0.00292653,0.00315195
0.00282859,0.00255144,0.00312396
0.00308114,0.00274888,0.00364525
0.00288458,0.00292018,0.00328235
0.00311681,0.00329479,0.00335132
0.00265538,0.00231839,0.00281839
0.00273327,0.00255382,0.00310705
0.00247845,0.00319955,0.00313994
0.00308885,0.00277758,0.00320228
0.00195192,0.00230437,0.00241826
0.00271174,0.00236975,0.00307681
0.00332219,0.00232112,0.00289028
0.00369641,0.00230314,0.00307742
0.0034604,0.00308062,0.00329393
0.00280054,0.00281219,0.00331195
0.00207066,0.0019525,0.00292259
0.00295123,0.00273315,0.00324506
0.00262945,0.00262655,0.00322515
0.00287376,0.00288181,0.00624338
0.00241136,0.00228237,0.00463718
0.00276139,0.00269562,0.00569759
0.00264808,0.00256749,0.00559932
0.00278315,0.00271174,0.00461596
0.00290108,0.00277981,0.00354185
0.00288244,0.00267344,0.00314107
0.00262123,0.0024965,0.0032789
0.002572,0.00270189,0.00328805
0.00291441,0.00242525,0.00301914
0.00287078,0.00258523,0.00306412
0.00274176,0.00273753,0.00320426
0.00257536,0.00238569,0.00282938
0.00277092,0.00273456,0.00349817
0.00237805,0.00220287,0.0025852
0.00261971,0.00228107,0.00310486
0.0021988,0.00217052,0.0027663
0.0026037,0.00238165,0.00323442
0.00272888,0.0025404,0.00342188
0.00223275,0.00262808,0.0025952
0.00275063,0.00273104,0.00309927
0.00263077,0.0023872,0.00312622
0.00290574,0.00253842,0.00308595
0.00337707,0.00284332,0.00366717
0.00275603,0.00278457,0.00320684
0.00259408,0.00264527,0.00405113
0.00259346,0.00250921,0.00530059
0.00225158,0.00243142,0.00478209
0.00285852,0.00323625,0.00576058
0.00293745,0.00276358,0.0062235
0.00226639,0.00219477,0.00497067
0.00285231,0.0028743,0.00555206
0.00209499,0.0020035,0.00473468
0.00300692,0.00450222,0.00473405
0.00261329,0.00453525,0.00515694
0.00236618,0.00400968,0.00523886
0.00295601,0.00493965,0.00583688
0.00269387,0.00453024,0.00393877
0.00265293,0.00429431,0.00305767
0.00236072,0.00429816,0.00333973
0.00242129,0.00421376,0.00306413
0.00284602,0.00513405,0.00415116
0.00246318,0.00259978,0.00317942
0.00288803,0.00297974,0.0031768
0.00253152,0.00253787,0.00324939
0.00224292,0.00232199,0.00289093
0.00187743,0.00170706,0.00285501
0.00316901,0.00322896,0.00430493
0.00313502,0.00299758,0.00320539
0.00551394,0.00324071,0.00378129
0.00411568,0.0026802,0.00370338
0.00409893,0.00258689,0.00319285
0.00411136,0.00238364,0.00320993
0.00377939,0.00245779,0.00362152
0.00313023,0.00257957,0.00329117
0.00315349,0.00307182,0.00355118
0.00312479,0.0028157,0.00390288
0.00344341,0.00282102,0.00339829
0.00245374,0.00248089,0.00311196
0.0025695,0.00244412,0.00326842
0.00235514,0.00205688,0.00324891
0.00298841,0.00282696,0.00347054
0.00303909,0.00284775,0.00360908
0.00323631,0.00352199,0.00385727
0.00275473,0.0042931,0.00308466
0.00293351,0.0045839,0.0028387
0.00172821,0.00224119,0.00229868
0.00267606,0.00312417,0.00302502
0.00323203,0.00341252,0.00357859
0.00290939,0.00289222,0.00312756
0.00240544,0.0024585,0.0027101
0.00269938,0.00249987,0.00361958
0.00271369,0.00264833,0.00321939
0.00320442,0.00288196,0.00346801
0.00260431,0.00250554,0.00335948
0.002755,0.00270585,0.00310248
0.00278578,0.00270253,0.00336047
0.00372654,0.00346217,0.00362199
0.00312064,0.00328703,0.00342941
0.00294796,0.00264158,0.00312805
0.00360439,0.00296632,0.00318938
0.00243995,0.00240691,0.00286205
0.00251975,0.00242757,0.002914
0.00295525,0.00288613,0.00324738
0.00265313,0.00267973,0.00333709
0.00299042,0.00298612,0.00332785
0.00240158,0.00226011,0.00297128
0.00244599,0.00245446,0.00472866
0.00343434,0.00343855,0.00639505
0.00312634,0.00292138,0.00347477
0.00254007,0.00239224,0.00306922
0.00332799,0.00308156,0.00314164
0.0041271,0.00267622,0.00291059
0.00306106,0.00264362,0.00308133
0.0023899,0.0034854,0.00289098
0.00276345,0.00300032,0.0029618
0.00243271,0.00240752,0.00249212
0.00257969,0.00244561,0.00294742
0.00273411,0.00275706,0.00294173
0.0027965,0.00266834,0.00259618
0.00300495,0.00268756,0.00270526
0.00283433,0.00290438,0.00304272
0.00383338,0.00288096,0.00309157
0.00246345,0.0021757,0.00260356
0.00273145,0.002791,0.0030955
0.00310074,0.00271457,0.00294096
0.00250943,0.00231009,0.00289665
0.00268879,0.00267041,0.00305665
0.00259761,0.0023691,0.00260614
0.00322696,0.00315384,0.00326409
0.00279935,0.00276327,0.00286991
0.00276652,0.00238695,0.00245351
0.00252861,0.0021804,0.00262444
0.00317254,0.00293473,0.00336474
0.00281727,0.00237483,0.00313749
0.00325957,0.00300655,0.00299877
0.00297218,0.00285967,0.00332619
0.00229351,0.00223841,0.00240983
0.00183409,0.00185364,0.00196834
0.00270042,0.00239283,0.00303311
0.00285791,0.00278024,0.0029428
0.00281805,0.00267319,0.00310925
0.00251337,0.00212727,0.00213722
0.00289771,0.00246769,0.00280571
0.00289175,0.00266776,0.00288077
0.00227674,0.00204576,0.002854
0.00273371,0.00251742,0.00293776
0.00210383,0.00201291,0.00249706
0.00333919,0.00305873,0.00315627
0.00243869,0.00228335,0.0030043
0.00286239,0.00261153,0.00347602
0.00314589,0.00294361,0.00365637
0.00282123,0.00280157,0.00324098
0.00254038,0.00201238,0.00272082
0.00276114,0.00236906,0.00306222
0.00320206,0.00427647,0.00350949
0.00251006,0.00243888,0.00385306
0.00347076,0.00272775,0.00335745
0.00244753,0.00269302,0.00282276
0.00220209,0.00187488,0.00225628
0.00317988,0.00295224,0.00345887
0.00321423,0.00290315,0.00322605
0.00317844,0.00295051,0.00323247
0.0028442,0.00319244,0.00329586
0.00307321,0.00287262,0.00339313
0.00311698,0.00316777,0.00274758
0.00277274,0.00272325,0.00277517
0.00313691,0.00299989,0.00361492
0.00277176,0.0027008,0.00315903
0.00254632,0.00240554,0.00308916
0.00278083,0.00256846,0.00328235
0.0021892,0.00206893,0.0023763
0.00262209,0.00237242,0.00297816
0.00276713,0.00318617,0.00313489
0.00307018,0.00289922,0.00330215
0.00268423,0.00255936,0.00301404
0.00242324,0.00286038,0.00278203
0.00300546,0.00259918,0.00276267
0.00229031,0.00224957,0.00311757
0.00317278,0.00297349,0.00387562
0.00315851,0.00245396,0.00508613
0.00243029,0.00229846,0.00426633
0.00444788,0.0023383,0.0044148
0.00517855,0.00238866,0.00474206
0.00292154,0.00264168,0.00488817
0.00286653,0.00283868,0.00399665
0.00316532,0.0027933,0.00350686
0.00236213,0.00224056,0.00235192
0.00272371,0.0024633,0.00344528
0.0029397,0.00266965,0.00402712
0.00296362,0.00238228,0.00457763
0.00228715,0.00182388,0.00272468
0.00297203,0.00318692,0.00382925
0.00319085,0.00285255,0.00360461
0.00194999,0.00177558,0.0026388
0.00310235,0.00307178,0.00389215
0.00198052,0.00206269,0.00259207
0.00289978,0.00266848,0.00337643
0.00308176,0.00254525,0.00340168
0.0032903,0.00271815,0.00352621
0.00271582,0.00245628,0.00309484
0.00344498,0.00291597,0.00333361
0.00341336,0.00292836,0.0036128
0.00220538,0.00236502,0.00278506
0.00261137,0.00240247,0.00274032
0.00291718,0.00265006,0.00339431
0.00290038,0.00294924,0.00345652
0.00234361,0.00251221,0.00277723
0.00301258,0.00269816,0.00360689
0.00304827,0.00247828,0.00302886
0.00244373,0.00255003,0.00266161
0.00288178,0.00291301,0.00358121
0.00226952,0.00232434,0.00261381
0.00304146,0.00233606,0.00333022
0.00238519,0.0021118,0.00379094
0.00250926,0.00234486,0.00424565
0.00253888,0.00225941,0.00421718
0.00260235,0.00233443,0.0039457
0.00280545,0.00298969,0.0053793
0.00267249,0.00244809,0.00513881
0.0025917,0.00260457,0.00557449
0.00206676,0.00197265,0.00388781
0.00285139,0.00258871,0.00350483
0.00271233,0.00250087,0.00369768
0.00282446,0.00243591,0.00295815
0.00310086,0.00298462,0.00329902
0.00268016,0.00259606,0.00270908
0.00348568,0.00276453,0.00297197
0.00279079,0.00268077,0.00298447
0.00274696,0.00265609,0.00300616
0.00820241,0.00254573,0.00305114
0.00718788,0.00261349,0.00270096
0.00483706,0.0028527,0.00278696
0.00387143,0.00272991,0.00273225
0.00331088,0.00239684,0.00302217
0.00330101,0.0022908,0.00289621
0.0044222,0.00273303,0.0028402
0.00255873,0.00247029,0.00283745
0.00249013,0.00235128,0.0028526
0.0021062,0.00209642,0.00285749
0.00309471,0.0029653,0.00304835
0.0022696,0.00213365,0.0027075
0.00249047,0.00248376,0.00272691
0.00262306,0.00271757,0.00287232
0.00248581,0.00240772,0.00302637
0.00254836,0.00248826,0.00281532
0.00269979,0.002651,0.00321536
0.00200454,0.0021806,0.00258229
0.00275832,0.0030124,0.00330152
0.00284227,0.00246602,0.00297141
0.00241457,0.00237166,0.00298006
0.00261205,0.00324704,0.00296111
0.00264813,0.00257789,0.00294257
0.00213557,0.00200097,0.00265257
0.00258059,0.00233907,0.0028862
0.00303577,0.00274289,0.00340059
0.0027319,0.00277764,0.00297518
0.00247248,0.00235254,0.00307639
0.00269939,0.00281396,0.00331756
0.00232417,0.0023242,0.00245298
0.00221746,0.00213977,0.00219298
0.00333194,0.0029131,0.00376489
0.00273714,0.00275763,0.00305766
0.00220041,0.002141,0.0026891
0.00272386,0.00264611,0.00270027
0.00362661,0.00357876,0.00386145
0.00199248,0.00199784,0.00317328
0.00300116,0.00281553,0.00320381
0.00267524,0.0025184,0.00311022
0.00241975,0.00239399,0.0029935
0.00297843,0.0031837,0.00317163
0.00246945,0.00256765,0.00339064
0.00270277,0.0026586,0.00315899
0.00298342,0.0032578,0.00299
0.0021507,0.00211119,0.00246633
0.00260461,0.00244625,0.0030338
0.00242706,0.00236912,0.00300089
0.00305661,0.00279329,0.00467043
0.00265422,0.00248812,0.00317506
0.00275089,0.00254041,0.00339879
0.00263803,0.00254677,0.00286268
0.00233462,0.00265026,0.00271403
0.00322575,0.00284777,0.00369791
0.00304045,0.00266031,0.00339709
0.00248596,0.00277701,0.00314884
0.00266677,0.00223661,0.00295327
0.00236618,0.0021696,0.00281207
0.00345271,0.00259295,0.00327073
0.00453743,0.00240172,0.00269343
0.00472255,0.00225191,0.00323562
0.00301067,0.00254214,0.00331412
0.00267728,0.00211518,0.0026264
0.0031059,0.00277473,0.00384415
0.00279776,0.00264315,0.00303096
0.00299066,0.00241371,0.00328883
0.00263105,0.00217525,0.00286947
0.00300375,0.00351418,0.00339733
0.00287338,0.00276224,0.00319
0.00247566,0.00241153,0.00271199
0.00274955,0.00304676,0.00359839
0.0028417,0.00311481,0.00388053
0.00288911,0.00246978,0.00344435
0.00286737,0.00285076,0.00395768
0.00305376,0.00246769,0.00309504
0.00285779,0.00228302,0.0040939
0.00396178,0.00274754,0.00363786
0.00280286,0.00281274,0.00307319
0.0026876,0.00473147,0.00289992
0.00250744,0.00393271,0.0032096
0.00304397,0.00476554,0.00312904
0.00299797,0.00478647,0.003514
0.00251958,0.00377216,0.00301355
0.00243568,0.00363145,0.00257528
0.00282149,0.00295818,0.00318465
0.00262524,0.00254772,0.00313285
0.00272099,0.00274973,0.00464111
0.00271841,0.00275756,0.00565971
0.00292551,0.00245712,0.00518698
0.00241483,0.00217067,0.00356438
0.00251953,0.00212842,0.00443787
0.0029515,0.00272025,0.0055933
0.00333818,0.00282608,0.00583693
0.00261491,0.00304012,0.00562354
0.00234038,0.00233337,0.00495035
0.0028649,0.00263915,0.00433304
0.00241787,0.00275994,0.00306098
0.00289209,0.00235767,0.00294811
0.00233616,0.00209079,0.00287858
0.00295525,0.00238957,0.00317599
0.00300532,0.00265595,0.00296897
0.00306877,0.00279335,0.00340333
0.00272944,0.0023593,0.00330491
0.00202567,0.0017148,0.00249362
0.00243997,0.00269153,0.00271539
0.00236552,0.00213524,0.00263238
0.00292805,0.00292188,0.00362273
0.00236785,0.00192988,0.00279036
0.00376871,0.00249369,0.00296668
0.00299767,0.00273209,0.0035656
0.0032683,0.00254138,0.00273992
0.00359405,0.00302157,0.00334702
0.00270582,0.00276265,0.00279035
0.00337974,0.00264528,0.0031415
0.00316925,0.00302653,0.00327128
0.00323321,0.00311382,0.00332566
0.00314395,0.00299042,0.00356907
0.00425507,0.00234716,0.00286307
0.00491676,0.00315007,0.00336335
0.00328702,0.00239462,0.00331152
0.00294267,0.00287106,0.00322534
0.00267433,0.00256958,0.00283384
0.0028478,0.00287976,0.00332762
0.00335193,0.00276113,0.003554
0.00277153,0.00243386,0.00299162
0.00336512,0.00292091,0.00349138
0.00279383,0.00259652,0.00317111
0.00299447,0.00279888,0.00355483
0.00259159,0.00257707,0.00317106
0.00287837,0.0029699,0.00323642
0.00273975,0.00269902,0.00341613
0.00348097,0.00288655,0.00356764
0.00279841,0.00259569,0.00328879
0.00262634,0.00268523,0.00314159
0.00295368,0.0023895,0.00281915
0.00301272,0.00267132,0.00335695
0.00299814,0.00271544,0.00373569
0.00239381,0.00244196,0.00472225
0.00264524,0.00253569,0.00289658
0.00248509,0.00216087,0.00275771
0.00316938,0.00300452,0.00317196
0.00267396,0.0026236,0.00315076
0.0032897,0.00281368,0.00329013
0.00335747,0.00411189,0.00387884
0.00270893,0.00270102,0.00316658
0.00350157,0.0028195,0.00364159
0.0032417,0.00279813,0.00334401
0.00271909,0.00284504,0.00330498
0.0028812,0.00351928,0.00338069
0.00269595,0.0028021,0.00335368
0.00269086,0.00260997,0.0028434
0.00279159,0.00232754,0.00281223
0.00307004,0.00277287,0.00331773
0.00326664,0.00252695,0.00292767
0.00322945,0.00329238,0.00358628
0.00304048,0.00299622,0.00326548
0.00274375,0.0023503,0.00294054
