wadg,nsg_random,nsg_no_random
3.41E-05,0.000264737,0.000175003
5.07E-05,0.000263961,0.000143664
3.58E-05,0.00026411,0.000175077
3.52E-05,0.000261509,0.000144575
3.46E-05,0.000263849,0.00016021
4.13E-05,0.000262735,0.00014055
6.03E-05,0.000263139,0.000142972
3.57E-05,0.000283933,0.000144144
5.28E-05,0.000289894,0.000139488
3.55E-05,0.00026966,0.000156573
4.90E-05,0.000272154,0.000164265
5.10E-05,0.000264685,0.000146844
3.46E-05,0.000261927,0.000142748
3.28E-05,0.000263987,0.000142794
3.38E-05,0.000266634,0.000146975
3.46E-05,0.000263689,0.000143715
2.76E-05,0.000260563,0.000146574
2.87E-05,0.000260569,0.000145067
5.58E-05,0.000308509,0.000143059
5.79E-05,0.000491527,0.000138427
3.43E-05,0.000433858,0.000150194
2.97E-05,0.000411906,0.000162155
3.48E-05,0.000392413,0.000142601
3.37E-05,0.000482224,0.000146278
3.72E-05,0.000390407,0.00014243
3.27E-05,0.000432645,0.000151087
3.54E-05,0.00027682,0.000143324
2.95E-05,0.000259835,0.000159898
3.43E-05,0.000247459,0.000187669
3.28E-05,0.000292282,0.00014699
4.14E-05,0.000253182,0.000145114
4.36E-05,0.000246053,0.000146077
3.07E-05,0.000246794,0.000157158
2.67E-05,0.000252394,0.000166526
2.73E-05,0.000261316,0.000271041
3.24E-05,0.000252005,0.000149749
4.22E-05,0.000305044,0.000155041
2.72E-05,0.000250698,0.000147978
2.57E-05,0.000252859,0.000145355
2.72E-05,0.000304255,0.000160839
3.30E-05,0.000267147,0.000140079
2.86E-05,0.000247653,0.000146046
3.02E-05,0.000245926,0.000141962
3.06E-05,0.000295649,0.000138883
2.85E-05,0.000276533,0.000182352
3.07E-05,0.000296867,0.000153429
4.45E-05,0.000277761,0.000135978
5.51E-05,0.000248291,0.000140841
2.84E-05,0.000253191,0.000143125
2.69E-05,0.000245887,0.000143101
3.14E-05,0.00024667,0.000138504
2.96E-05,0.00024604,0.000137952
2.74E-05,0.000304802,0.000138232
2.94E-05,0.000271312,0.000142711
3.18E-05,0.000279917,0.000135103
2.84E-05,0.000248052,0.000135118
3.41E-05,0.000252749,0.000132933
2.85E-05,0.000248286,0.000153291
2.79E-05,0.000244289,0.000143655
4.46E-05,0.000246622,0.000136729
3.77E-05,0.00025306,0.00014002
2.76E-05,0.000245879,0.000145742
2.91E-05,0.000274782,0.000138341
3.27E-05,0.00027214,0.000142215
2.84E-05,0.000299654,0.0001455
2.82E-05,0.000295417,0.000139973
2.56E-05,0.000276017,0.000137517
3.99E-05,0.000274307,0.000143877
3.62E-05,0.00028814,0.000135975
4.62E-05,0.000291717,0.000139519
3.31E-05,0.000265757,0.000134294
4.07E-05,0.000275063,0.000160314
3.31E-05,0.000438278,0.000153622
2.78E-05,0.000260517,0.000140325
3.32E-05,0.000252168,0.000137899
2.79E-05,0.00025113,0.000143916
2.74E-05,0.000272698,0.00013453
2.81E-05,0.000268115,0.000136989
3.08E-05,0.000248713,0.000143986
2.83E-05,0.000250504,0.000142387
2.72E-05,0.000291937,0.000158146
2.65E-05,0.000260334,0.000152004
2.66E-05,0.000273554,0.00015106
5.84E-05,0.000243894,0.000146277
4.64E-05,0.000284826,0.000132972
2.98E-05,0.00029892,0.000140506
2.70E-05,0.000244312,0.000140714
3.01E-05,0.000251605,0.000139334
3.18E-05,0.000246108,0.000131192
2.75E-05,0.000291642,0.000144965
2.80E-05,0.000259088,0.000138531
2.76E-05,0.000274552,0.00013989
3.34E-05,0.000249287,0.000139419
9.19E-05,0.000252927,0.000137667
4.90E-05,0.000294843,0.000134522
5.39E-05,0.000290964,0.000139851
5.87E-05,0.000246799,0.000164657
4.34E-05,0.000295316,0.000152141
4.01E-05,0.000263916,0.000144297
5.30E-05,0.000293827,0.000201709
4.34E-05,0.000304434,0.00024747
3.20E-05,0.000282889,0.000249845
2.89E-05,0.00026623,0.000250011
2.66E-05,0.000267269,0.000241916
2.93E-05,0.00026209,0.000136169
2.70E-05,0.000273101,0.000147202
2.74E-05,0.000261325,0.000139978
2.62E-05,0.000258975,0.000128915
2.92E-05,0.000256828,0.00012683
5.69E-05,0.00030053,0.000135547
3.29E-05,0.000261146,0.000126415
4.47E-05,0.000254533,0.000128387
3.28E-05,0.000255855,0.0001261
3.53E-05,0.000262738,0.000124494
4.44E-05,0.000307483,0.000129492
2.90E-05,0.000269641,0.000133716
2.97E-05,0.000264045,0.000148957
3.12E-05,0.0003114,0.00013763
3.45E-05,0.000262413,0.000162572
3.20E-05,0.000263475,0.000143786
3.46E-05,0.00027441,0.000153217
5.94E-05,0.000261951,0.000199054
3.31E-05,0.000261212,0.00014007
3.33E-05,0.00026008,0.000152461
3.48E-05,0.000261339,0.000143794
3.69E-05,0.000281314,0.000144013
3.30E-05,0.000273008,0.000141304
3.34E-05,0.00026285,0.000139015
3.52E-05,0.000265518,0.000139662
3.28E-05,0.000259485,0.000193736
5.44E-05,0.000259222,0.000154083
3.45E-05,0.000265514,0.000139518
6.04E-05,0.000270626,0.00013934
4.96E-05,0.000257774,0.000141936
3.42E-05,0.000259396,0.000131806
3.30E-05,0.000260362,0.000139128
3.62E-05,0.000300638,0.000142957
3.79E-05,0.000260632,0.000145057
3.58E-05,0.000285383,0.000135397
5.40E-05,0.000277553,0.000142321
